    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1      1.1000      0.0255      0.6379     15.8417       1      1.1786
    2      0.0000     -1.6745     -0.9621     19.0916       3      0.2236
    3     -1.1000      0.0255      0.6379     16.3711       1      1.1786
    4      0.0000      1.6255     -0.9621     19.0877       2      0.1811
    5      0.0000      0.0255      0.2379      0.1114       1      0.0340
  -------------------------------------------------------------------------
